Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,HS,AS,HST,AST,HC,AC,HF,AF,league,HxG,AxG,Hdeep,Adeep,Hppda_coef,Appda_coef,AVGH,AVGD,AVGA,season
2014-11-21,Ath Bilbao,Espanol,3,1,2,0,H,9,8,5,3,5,3,15,18,La_liga,0.829053,0.746307,2,7,7.1875,7.54054054054054,1.86,3.51,4.58,2014/2015
2014-11-22,Ath Madrid,Malaga,3,1,2,0,H,11,4,5,1,4,3,18,14,La_liga,2.30452,0.172228,6,3,5.536585365853658,8.608695652173912,1.47,4.37,7.58,2014/2015
2014-11-22,Barcelona,Sevilla,5,1,1,0,H,16,2,10,0,5,4,8,21,La_liga,3.11963,0.113587,20,2,5.472222222222222,14.72,1.22,6.58,12.5,2014/2015
2014-11-22,Eibar,Real Madrid,0,4,0,2,A,10,19,2,8,4,2,16,9,La_liga,0.87358,4.68657,3,13,10.241379310344827,9.0,15.26,6.89,1.2,2014/2015
2014-11-22,La Coruna,Sociedad,0,0,0,0,D,11,17,4,5,8,6,14,11,La_liga,0.431861,0.629175,0,3,6.416666666666667,6.655172413793103,3.46,3.25,2.23,2014/2015
2014-11-23,Elche,Cordoba,2,2,0,1,D,17,10,6,3,6,2,16,14,La_liga,2.11064,0.941968,3,7,8.285714285714286,9.952380952380953,2.0,3.26,4.27,2014/2015
2014-11-23,Levante,Valencia,2,1,0,0,H,10,17,5,6,4,5,20,18,La_liga,1.0788,1.48232,3,10,10.185185185185183,4.2727272727272725,5.45,3.72,1.7,2014/2015
2014-11-23,Vallecano,Celta,1,0,1,0,H,9,14,3,4,2,9,14,16,La_liga,0.865947,0.704494,3,5,6.387096774193548,5.346153846153846,2.72,3.38,2.63,2014/2015
2014-11-23,Villarreal,Getafe,2,1,2,0,H,10,15,4,5,7,4,15,14,La_liga,0.655779,0.580139,9,7,6.866666666666666,8.166666666666666,1.48,4.57,6.89,2014/2015
2014-11-24,Granada,Almeria,0,0,0,0,D,24,3,11,1,10,5,10,7,La_liga,1.26093,0.0493305,4,0,6.260869565217392,14.77777777777778,2.08,3.34,3.83,2014/2015
2014-11-28,Sociedad,Elche,3,0,2,0,H,12,13,8,5,2,1,15,15,La_liga,1.32833,0.749825,6,1,12.444444444444445,9.142857142857142,1.7,3.75,5.38,2014/2015
2014-11-29,Celta,Eibar,0,1,0,1,A,29,8,9,2,15,1,10,21,La_liga,1.42996,1.06888,16,2,6.0,15.476190476190476,1.65,3.9,5.56,2014/2015
2014-11-29,Espanol,Levante,2,1,2,1,H,10,16,4,3,5,6,21,10,La_liga,1.12491,1.64662,3,3,3.8260869565217392,8.38888888888889,1.69,3.62,5.66,2014/2015
2014-11-29,Getafe,Ath Bilbao,1,2,0,1,A,14,8,7,3,2,4,12,15,La_liga,0.704685,0.518302,0,2,8.642857142857142,6.128205128205129,2.85,3.12,2.69,2014/2015
2014-11-29,Malaga,Real Madrid,1,2,0,1,A,12,21,7,9,5,6,17,11,La_liga,1.16042,4.15129,2,5,11.153846153846152,9.25,9.68,5.67,1.31,2014/2015
2014-11-30,Ath Madrid,La Coruna,2,0,1,0,H,9,3,4,1,5,3,16,18,La_liga,1.07451,0.103816,4,0,6.477272727272728,9.151515151515152,1.18,6.75,20.38,2014/2015
2014-11-30,Cordoba,Villarreal,0,2,0,1,A,11,10,2,7,9,8,7,13,La_liga,0.541323,0.84254,3,7,12.6,8.36,4.43,3.5,1.88,2014/2015
2014-11-30,Sevilla,Granada,5,1,1,1,H,13,9,8,4,7,4,18,20,La_liga,3.80926,1.19502,10,0,4.096774193548387,12.65,1.45,4.42,7.79,2014/2015
2014-11-30,Valencia,Barcelona,0,1,0,0,A,12,7,4,1,5,5,9,7,La_liga,1.14991,1.95194,4,12,22.3125,4.962962962962963,6.08,4.29,1.55,2014/2015
2014-12-01,Almeria,Vallecano,0,1,0,0,A,11,11,1,4,5,6,14,12,La_liga,0.80016,1.25863,9,2,5.575,4.0,2.41,3.36,3.05,2014/2015
2014-12-06,Ath Bilbao,Cordoba,0,1,0,1,A,15,7,3,3,15,4,13,14,La_liga,0.611024,1.1939,10,0,6.75,14.789473684210526,1.4,4.6,9.44,2014/2015
2014-12-06,Elche,Ath Madrid,0,2,0,1,A,8,4,1,3,6,1,18,15,La_liga,0.424663,0.279031,1,5,11.5,9.384615384615383,7.23,3.86,1.56,2014/2015
2014-12-06,La Coruna,Malaga,0,1,0,1,A,14,8,6,3,5,5,14,15,La_liga,2.64447,0.375388,3,6,4.423076923076923,8.166666666666666,3.55,3.21,2.23,2014/2015
2014-12-06,Real Madrid,Celta,3,0,1,0,H,20,9,11,0,8,7,15,21,La_liga,2.59443,0.552243,6,3,12.11111111111111,4.977272727272728,1.11,11.58,20.42,2014/2015
2014-12-07,Barcelona,Espanol,5,1,1,1,H,15,3,7,2,5,2,6,11,La_liga,2.11804,0.223494,18,2,3.8461538461538463,24.41176470588235,1.09,11.63,27.12,2014/2015
2014-12-07,Granada,Valencia,1,1,0,0,D,9,9,2,1,4,4,20,9,La_liga,1.1801,0.651538,6,6,6.631578947368421,7.095238095238095,4.0,3.37,2.03,2014/2015
2014-12-07,Vallecano,Sevilla,0,1,0,1,A,11,11,3,6,6,2,14,19,La_liga,1.41398,1.58437,2,6,4.44,7.121212121212121,3.32,3.4,2.25,2014/2015
2014-12-07,Villarreal,Sociedad,4,0,0,0,H,24,12,9,2,8,2,14,8,La_liga,1.76594,0.336566,9,1,6.5,14.0,1.7,3.8,5.24,2014/2015
2014-12-08,Eibar,Almeria,5,2,3,1,H,17,14,8,3,7,3,18,12,La_liga,1.57541,1.39683,1,0,10.272727272727272,6.782608695652174,2.07,3.24,4.03,2014/2015
2014-12-08,Levante,Getafe,1,1,0,0,D,16,5,3,1,4,0,14,17,La_liga,1.1169,0.24465,2,3,7.258064516129032,10.411764705882351,2.6,3.12,2.98,2014/2015
